Unnamed: 0,Time_Recorded,CarID,Price,manufacturer,Origin,FE_HW,FE_UR,rpm-max,Horsepower,comp_ratio,Stroke,Bore,fuel_system,Engine-size,cylinders_num,Engine-type,Curb-weight,Height,Width,Length,Wheel_Base,Engine-loc,Drive-wheels-type,vehicle_cat,doors_num,aspiration,fuel,Symboling,normalized-losses
2390,2021-07-30 00:01:54,Car668,8033.0,helios,Japan,27,26,5033.0,106.0,9.01,3.0,3.6,mpfi,151,4,ohcf,2997,51.8,66.3,173.2,99.8,front,rwd,sedan,4.0,std,gas,Safe,95.0
1909,2018-07-14 01:11:56,Car337,9079.0,raven,Japan,26,24,5484.0,79.0,8.81,3.37,3.16,mpfi,117,4,ohc,2885,57.7,64.3,185.6,96.1,front,fwd,wagon,4.0,std,gas,Safe,
1396,2023-01-23 22:04:37,Car421,7298.0,velox,Japan,33,28,4845.0,76.0,8.79,3.13,3.64,2bbl,98,4,ohc,2245,53.1,65.6,172.2,95.4,front,fwd,wagon,4.0,std,gas,Safe,105.0
1536,2019-12-27 16:19:46,Car640,7124.0,atlas,Japan,33,32,4851.0,61.0,9.06,3.43,3.24,2bbl,103,4,ohc,2161,54.5,64.6,173.1,95.2,front,fwd,sedan,2.0,std,gas,High risk,123.0
2216,2019-04-18 15:12:37,Car732,11381.0,atlas,Japan,26,21,5376.0,110.0,7.63,3.44,3.09,spdi,116,4,ohc,2373,52.1,64.6,175.4,105.4,front,fwd,sedan,4.0,turbo,gas,Moderate risk,
1549,2019-07-21 02:53:22,Car758,8352.0,helios,Japan,26,28,4586.0,73.0,8.76,2.84,3.58,2bbl,113,4,ohc,2095,55.1,63.8,168.9,96.9,front,fwd,hatchback,2.0,std,gas,High risk,
1328,2020-02-23 23:42:36,Car150,8584.0,atlas,Japan,28,25,5356.0,105.0,8.44,3.31,3.2,2bbl,102,4,ohc,2373,51.3,66.0,172.4,101.9,front,rwd,sedan,2.0,std,gas,High risk,164.0
1256,2018-12-26 22:37:58,Car436,11907.0,helix,Japan,34,31,4730.0,74.0,23.0,3.46,3.06,idi,102,4,ohc,2295,55.9,65.9,171.8,97.1,front,fwd,sedan,4.0,std,diesel,Safe,95.0
2195,2022-08-19 23:26:18,Car196,13123.0,nimbus,Sweden,28,26,4904.0,110.0,8.74,3.33,3.21,mpfi,154,4,ohc,2918,56.5,66.8,185.5,104.4,front,fwd,sedan,4.0,std,gas,Very safe,89.0
1425,2018-10-20 02:50:27,Car526,9245.0,vertex,Germany,30,26,5515.0,78.0,9.09,3.41,3.17,mpfi,110,4,ohc,2779,55.7,66.4,183.6,95.8,front,fwd,sedan,4.0,std,gas,Safe,92.0
1555,2019-09-17 08:01:16,Car473,17602.0,aegis,Germany,27,18,5063.0,114.0,8.28,2.91,3.52,mpfi,105,4,ohc,2424,57.6,64.1,175.8,102.5,front,rwd,sedan,4.0,turbo,gas,Safe,158.0
2189,2020-01-17 20:59:55,Car869,9291.0,helios,Japan,29,18,4919.0,91.0,8.55,3.12,3.69,2bbl,141,4,ohc,2338,52.6,67.5,173.1,97.0,front,rwd,sedan,4.0,std,gas,Safe,150.0
1250,2023-03-29 07:41:25,Car584,8048.0,raven,Japan,42,32,5452.0,70.0,9.45,2.91,3.01,2bbl,91,4,ohc,1861,52.2,63.4,159.5,94.7,front,fwd,hatchback,2.0,std,gas,Moderate risk,112.0
1699,2023-05-02 03:52:10,Car507,17394.0,vertex,Germany,27,29,5196.0,107.0,21.85,3.48,3.09,idi,103,4,ohc,3187,56.0,67.9,186.6,106.0,front,fwd,sedan,4.0,turbo,diesel,Very safe,102.0
1252,2022-09-30 07:32:23,Car271,14976.0,zenith,France,28,22,5090.0,89.0,8.74,2.76,3.69,mpfi,110,4,l,2820,56.6,68.1,184.9,97.9,front,rwd,sedan,4.0,std,gas,Safe,115.0
2462,2022-06-28 13:41:24,Car796,8293.0,prism,United States,27,16,5217.0,111.0,8.23,3.22,3.59,mpfi,119,4,ohc,2450,55.6,63.5,173.2,103.6,front,4wd,wagon,4.0,std,gas,Safe,135.0
2355,2021-02-22 11:47:02,Car286,12762.0,helix,Japan,27,27,5364.0,77.0,8.74,3.38,3.24,mpfi,119,4,ohc,2247,55.8,66.1,186.5,97.8,front,fwd,sedan,4.0,std,gas,Safe,124.0
1236,2020-09-23 11:12:10,Car303,16503.0,pulse,Sweden,28,20,5404.0,108.0,8.73,3.32,3.53,mpfi,161,4,ohc,2991,52.8,65.9,187.6,104.8,front,fwd,sedan,2.0,std,gas,High risk,
79,2018-10-11 18:35:54,Car686,14705.0,kronos,Germany,25,21,5067.0,114.0,8.63,3.51,3.58,mpfi,164,6,ohc,3100,53.3,69.3,183.3,107.7,front,rwd,sedan,4.0,std,gas,Safe,123.0
1172,2018-07-12 10:54:21,Car682,9301.0,orion,Germany,28,27,5504.0,108.0,8.91,3.41,3.09,mpfi,104,4,ohc,2255,56.3,64.4,179.4,102.1,front,fwd,wagon,4.0,std,gas,Moderate risk,
814,2021-08-26 11:16:27,Car184,18742.0,nimbus,Sweden,24,19,5155.0,102.0,8.54,3.21,3.74,mpfi,177,4,ohc,3210,55.8,69.8,182.1,114.1,front,rwd,sedan,4.0,turbo,gas,Very safe,98.0
1852,2019-09-10 17:17:17,Car557,22196.0,aegis,Germany,28,19,5104.0,179.0,8.75,3.27,3.69,mpfi,163,6,ohc,2935,53.1,66.8,175.6,106.7,front,rwd,hatch back,2.0,std,gas,High risk,126.0
2039,2021-12-20 14:40:54,Car387,6459.0,velox,Japan,30,30,4949.0,76.0,8.89,2.84,3.55,2bbl,98,4,ohc,2039,55.4,64.1,170.0,94.6,front,fwd,hatchback,2.0,std,gas,Moderate risk,88.0
671,2020-09-04 03:50:43,Car800,8396.0,helix,Japan,28,24,4897.0,77.0,9.05,3.25,3.6,spfi,113,4,ohc,2869,51.9,64.3,170.9,95.5,front,rwd,convertible,2.0,std,gas,Extreme risk,122.0
2221,2019-10-16 18:33:57,Car791,19898.0,aegiS,Germany,22,17,5365.0,,8.58,3.48,3.48,mpfi,161,6,ohcv,3349,52.6,70.5,194.6,98.1,front,rwd,hatchback,2.0,std,gas,Safe,120.0
2478,2020-04-02 07:16:05,Car615,15975.0,raven,Japan,27,19,5519.0,131.0,8.97,3.35,3.19,mpfi,105,4,ohc,2814,57.2,67.6,188.7,95.9,front,fwd,wagon,4.0,std,gas,Safe,135.0
57,2019-07-24 14:06:59,Car519,15931.0,zenith,France,26,20,5183.0,141.0,8.75,3.41,3.27,mpfi,161,6,l,2912,54.0,68.1,181.5,104.6,front,rwd,wagon,4.0,std,gas,Safe,
133,2023-10-14 11:21:05,Car767,8770.0,helios,Japan,33,28,4802.0,71.0,9.16,2.91,3.15,2bbl,96,4,ohc,1986,53.8,63.5,165.6,95.4,front,fwd,hatch back,4.0,std,gas,Safe,88.0
933,2021-05-27 23:05:09,Car405,16820.0,atlas,Japan,27,23,5302.0,166.0,8.12,3.36,3.17,mpfi,110,4,ohc,2742,49.6,66.1,176.1,95.2,front,rwd,hatchback,2.0,turbo,gas,Extreme risk,
928,2022-10-23 11:20:48,Car446,14784.0,aegis,Germany,26,17,5236.0,166.0,8.61,3.13,3.53,mpfi,157,4,dohc,2964,55.6,65.8,181.8,99.1,front,rwd,sedan,2.0,std,gas,Extreme risk,145.0
823,2022-05-18 08:39:35,Car256,8935.0,atlas,Japan,36,29,5303.0,75.0,8.93,3.35,3.05,2bbl,98,4,ohc,2498,51.6,64.1,165.1,95.0,front,fwd,hatchback,2.0,std,gas,Moderate risk,125.0
1432,2020-03-04 04:36:06,Car343,8502.0,raven,Japan,43,25,5179.0,79.0,9.32,3.44,3.27,2bbl,124,4,ohc,2224,52.6,66.2,166.2,96.9,front,fwd,sedan,2.0,std,gas,Moderate risk,
1531,2022-04-21 08:11:17,Car541,7568.0,prism,United States,32,29,5150.0,64.0,23.0,3.37,3.37,idi,108,4,ohc,2806,54.9,64.1,186.7,96.2,front,fwd,sedan,4.0,std,diesel,Safe,77.0
2507,2022-03-03 00:01:05,Car415,14189.0,velox,Japan,29,24,5124.0,105.0,9.41,3.15,3.84,mpfi,160,4,ohc,3003,56.3,66.2,191.3,102.4,front,rwd,sedan,4.0,std,gas,Ultra safe,76.0
347,2021-12-06 21:15:49,Car343,7196.0,helix,Japan,35,30,4449.0,85.0,9.13,3.45,3.21,2bbl,104,4,ohc,2214,56.1,66.2,172.2,96.0,front,fwd,sedan,4.0,std,gas,Safe,
1996,2020-12-09 23:44:42,Car317,16359.0,zenith,France,32,28,4150.0,96.0,20.36,3.43,3.59,idi,123,4,ohc,3240,58.7,68.6,190.9,104.5,front,rwd,sedan,4.0,turbo,diesel,Safe,94.0
1024,2020-08-20 04:08:57,Car560,7179.0,nexus,Japan,37,37,5749.0,74.0,9.45,3.33,3.04,1bbl,93,4,ohc,2031,51.2,64.2,153.9,94.1,front,fwd,hatchback,2.0,std,gas,Moderate risk,101.0
1958,2018-05-17 11:16:19,Car158,36236.0,velox,Japan,24,17,5061.0,176.0,8.88,3.43,3.69,mpfi,173,6,ohcv,3392,52.5,69.0,186.3,104.1,front,rwd,hatchback,2.0,std,gas,Moderate risk,126.0
1384,2018-10-12 18:32:41,Car247,7979.0,helix,Japan,30,28,5120.0,69.0,8.92,3.29,3.12,2bbl,97,4,ohc,1939,52.2,63.9,166.8,94.2,front,fwd,hatchback,2.0,std,gas,Moderate risk,149.0
894,2022-09-24 13:52:05,Car332,6938.0,raven,Japan,42,32,5268.0,66.0,8.76,2.88,3.07,2bbl,94,4,ohc,2066,55.3,66.1,169.0,95.6,front,fwd,sedan,4.0,std,gas,Safe,99.0
828,2021-08-24 13:43:00,Car791,8829.0,nexus,Japan,34,27,5688.0,73.0,8.63,3.5,3.09,1bbl,108,4,ohc,2420,51.5,64.0,155.6,95.9,front,fwd,hatchback,2.0,std,gas,Moderate risk,130.0
2471,2023-03-06 11:01:21,Car735,15499.0,nimbus,Sweden,27,18,4962.0,111.0,8.41,3.24,3.75,mpfi,150,4,ohc,2373,55.7,68.7,183.0,101.9,front,rwd,sedan,4.0,turbo,gas,Very safe,133.0
475,2022-04-22 11:18:11,Car737,6688.0,prism,United States,33,29,5110.0,71.0,8.58,3.4,3.51,2bbl,107,4,ohc,2710,51.2,64.4,164.5,96.1,front,fwd,hatchback,4.0,std,gas,Safe,162.0
2174,2019-02-14 09:13:32,Car517,17105.0,zenith,France,29,25,4716.0,108.0,8.4,3.48,3.65,mpfi,113,4,ohc,3321,59.4,68.8,184.8,104.1,front,rwd,wagon,4.0,turbo,gas,Safe,86.0
2159,2020-12-04 13:12:57,Car443,16905.0,veloX,Japan,26,17,5259.0,105.0,9.09,3.33,3.32,mpfi,180,4,ohc,2959,53.2,66.1,174.8,110.3,front,rwd,sedan,4.0,std,gas,High risk,128.0
652,2020-08-02 01:10:03,Car887,20890.0,kronos,Germany,24,18,4428.0,147.0,21.72,3.53,3.59,idi,151,5,l,3657,58.6,68.4,192.7,111.5,front,rwd,wagon,4.0,turbo,diesel,Safe,122.0
172,2019-06-21 03:17:57,Car180,17983.0,pulse,Sweden,25,21,5202.0,111.0,8.84,3.33,3.7,mpfi,178,4,ohc,2993,55.8,66.3,188.8,104.7,front,rwd,sedan,4.0,std,gas,Safe,153.0
1149,2022-10-12 20:24:58,Car990,7104.0,velox,Japan,33,28,4664.0,70.0,8.94,3.23,3.19,2bbl,104,4,ohc,2116,56.0,64.1,166.9,96.9,front,fwd,sedan,4.0,std,gas,Safe,
38,2021-03-28 07:36:53,Car619,16209.0,nimbus,Sweden,26,19,4906.0,116.0,8.68,3.21,3.69,mpfi,162,5,ohc,3250,56.1,69.3,186.5,107.4,front,rwd,sedan,4.0,turbo,gas,Very safe,127.0
1554,2023-01-02 19:14:40,Car586,8113.0,raven,Japan,33,29,5535.0,86.0,9.21,3.34,3.17,2bbl,97,4,ohc,1983,53.5,65.9,174.5,96.3,front,fwd,sedan,4.0,std,gas,Safe,103.0
713,2022-10-19 18:54:40,Car293,19590.0,phoenix drive,Italy,30,19,5027.0,137.0,9.0,3.44,2.78,mpfi,107,4,ohc,2329,52.2,65.1,151.6,97.5,front,rwd,hatchback,2.0,std,gas,Extreme risk,146.0
90,2019-10-11 21:26:56,Car916,31062.0,aegis,Germany,23,17,4970.0,120.0,8.67,3.25,3.26,mpfi,135,5,ohc,3288,56.2,70.7,191.7,108.5,front,rwd,sedan,4.0,std,gas,Moderate risk,121.0
166,2020-05-09 19:00:21,Car878,8621.0,velox,Japan,28,25,5710.0,110.0,8.79,3.29,3.17,mpfi,101,4,dohc,2229,51.2,63.9,168.4,97.6,front,rwd,hatchback,2.0,std,gas,High risk,174.0
1205,2020-09-22 15:37:10,Car146,15090.0,zenith,France,31,26,4977.0,86.0,8.75,3.62,3.58,2bbl,139,4,ohc,3197,55.9,68.2,173.9,103.3,front,rwd,sedan,4.0,std,gas,Safe,157.0
2185,2023-11-24 21:45:05,Car852,5867.0,helix,Japan,39,33,5330.0,70.0,9.15,3.25,3.03,2bbl,96,4,ohc,2028,54.3,64.2,161.4,93.8,front,fwd,hatchback,2.0,std,gas,Moderate risk,124.0
1827,2022-03-26 12:42:36,Car124,14673.0,orion,Germany,23,16,5328.0,142.0,8.2,3.4,3.53,mpfi,130,5,ohc,3196,56.8,67.0,189.9,106.0,front,fwd,sedan,4.0,turbo,gas,Safe,
1155,2023-08-09 12:42:58,Car573,13673.0,equinoX,France,27,19,5189.0,100.0,8.39,3.44,3.4,mpfi,109,4,ohc,2919,58.2,68.0,189.9,108.4,front,fwd,wagon,4.0,std,gas,Safe,123.0
1324,2018-04-14 04:59:18,Car588,15442.0,raven,Japan,25,23,5348.0,163.0,8.79,3.31,3.14,mpfi,134,4,ohc,3159,54.7,66.1,185.3,96.2,front,fwd,hatchback,2.0,std,gas,Moderate risk,127.0
216,2019-02-03 17:36:46,Car820,17681.0,orion,Germany,27,18,,112.0,8.83,3.31,3.24,mpfi,149,4,ohc,3076,53.2,66.4,174.4,98.0,front,rwd,sedan,2.0,std,gas,Moderate risk,126.0
1680,2020-06-07 06:12:14,Car690,17523.0,vortex,Germany,32,18,5108.0,162.0,8.93,3.47,3.62,mpfi,183,6,ohcv,3377,50.5,68.5,158.2,97.9,front,rwd,hatchback,2.0,std,gas,Extreme risk,175.0
499,2023-11-04 04:38:35,Car784,7145.0,altair,Japan,28,37,5210.0,72.0,8.76,3.23,3.11,2bbl,112,4,ohc,2078,52.3,64.3,160.0,94.5,front,fwd,hatch back,2.0,std,gas,High risk,147.0
2094,2023-04-04 23:37:17,Car922,14449.0,velox,Japan,30,28,4985.0,102.0,8.6,3.37,3.63,mpfi,108,4,ohc,2472,54.7,65.7,171.9,101.1,front,fwd,sedan,4.0,std,gas,High risk,93.0
1856,2018-06-27 16:09:47,Car547,13702.0,zenith,France,30,22,4871.0,79.0,8.83,3.26,3.16,2bbl,113,4,ohc,2595,58.5,66.6,170.6,98.3,front,fwd,wagon,4.0,std,gas,Safe,
1388,2020-10-21 21:09:45,Car393,6625.0,velox,Japan,36,29,4816.0,76.0,9.03,3.3,3.12,2bbl,107,4,ohc,2322,57.9,67.5,168.6,100.3,front,fwd,wagon,4.0,std,gas,Safe,
1519,2023-06-15 21:42:01,Car550,6860.0,nexus,Japan,35,29,5671.0,66.0,9.05,3.45,3.1,1bbl,114,4,ohc,2218,52.2,64.5,165.7,94.9,front,fwd,hatchback,2.0,std,gas,Safe,109.0
2302,2022-05-06 20:55:13,Car259,8583.0,nexus,Japan,30,27,5459.0,82.0,8.6,3.47,3.15,mpfi,100,4,ohc,2468,54.8,66.3,179.4,96.3,front,fwd,hatchback,2.0,std,gas,High risk,173.0
1540,2019-12-20 05:56:11,Car280,15168.0,aegis,Germany,26,19,5237.0,145.0,8.41,3.47,3.55,mpfi,173,4,ohc,3040,55.0,68.4,184.4,98.4,front,fwd,sedan,4.0,std,gas,Safe,154.0
1217,2022-11-13 22:27:17,Car216,17458.0,orion,Germany,27,25,5144.0,100.0,8.6,3.38,3.15,mpfi,107,4,ohc,3014,57.9,67.5,188.9,102.2,front,fwd,wagon,4.0,turbo,gas,Very safe,147.0
953,2023-07-27 20:25:36,Car845,12017.0,atlas,Japan,23,18,5935.0,103.0,8.66,3.14,3.16,4bbl,78,2,rotor,2638,50.2,65.9,165.1,94.5,front,rwd,hatchback,2.0,std,gas,Extreme risk,
750,2023-12-04 18:54:54,Car866,8617.0,velox,Japan,39,30,4487.0,81.0,22.09,3.45,3.13,idi,103,4,ohc,2286,54.8,66.3,174.2,105.9,front,fwd,sedan,4.0,std,diesel,Very safe,90.0
234,2022-10-07 18:53:27,Car757,7820.0,velox,Japan,39,27,,67.0,8.9,2.73,3.18,2bbl,97,4,ohc,2272,54.4,64.1,165.5,94.2,front,fwd,sedan,4.0,std,gas,Moderate risk,
732,2021-05-04 00:26:58,Car639,7130.0,avalon,United States,45,35,5550.0,69.0,9.14,3.2,3.06,2bbl,82,4,ohc,1799,52.6,63.5,163.7,94.1,front,fwd,hatchback,2.0,std,gas,Moderate risk,
2530,2019-10-18 15:00:52,Car887,17406.0,nimbus,Sweden,28,22,5642.0,109.0,9.37,3.18,3.73,mpfi,138,4,ohc,2811,55.8,66.8,187.9,102.5,front,rwd,sedan,4.0,std,gas,Ultra safe,84.0
1156,2023-05-21 11:14:20,Car203,17176.0,helix,Japan,32,20,4863.0,104.0,20.9,3.54,3.54,idi,185,4,ohc,3369,56.7,68.7,188.9,105.5,front,rwd,sedan,4.0,turbo,diesel,Safe,102.0
2173,2023-01-30 05:04:09,Car886,11440.0,nimbus,Sweden,27,27,5296.0,108.0,9.42,3.25,3.33,mpfi,129,4,ohc,2809,56.4,67.2,182.1,107.1,front,rwd,wagon,4.0,std,gas,Moderate risk,
1209,2020-03-14 20:50:32,Car943,10646.0,helix,Japan,28,31,,100.0,9.07,3.4,3.14,2bbl,110,4,ohc,2302,51.8,68.2,170.9,96.1,front,rwd,hatchback,2.0,std,gas,Moderate risk,126.0
1065,2022-01-15 07:26:02,Car542,7735.0,velox,Japan,45,38,5011.0,66.0,9.43,3.08,3.25,2bbl,91,4,ohc,1948,53.8,63.5,166.0,95.8,front,fwd,sedan,4.0,std,gas,Safe,85.0
1167,2022-05-26 04:41:30,Car908,17124.0,nimbus,Sweden,27,26,5156.0,104.0,8.77,3.29,3.22,mpfi,110,4,ohc,2298,55.5,66.2,181.9,104.3,front,rwd,sedan,4.0,turbo,gas,Very safe,91.0
2090,2023-05-17 10:50:23,Car780,17016.0,zenith,France,28,26,4587.0,106.0,20.32,3.5,3.43,idi,159,4,ohc,3349,56.1,68.9,183.0,107.0,front,rwd,wagon,4.0,turbo,diesel,Very safe,87.0
143,2022-02-08 15:09:44,Car402,17375.0,zenith,France,23,17,5376.0,76.0,8.67,3.23,3.23,mpfi,111,4,l,3055,58.4,68.2,189.9,109.4,front,rwd,wagon,4.0,std,gas,Safe,
2490,2021-01-21 04:03:16,Car366,11776.0,velox,Japan,26,26,5310.0,150.0,9.07,3.29,3.33,mpfi,143,4,ohc,3004,55.3,67.3,179.2,106.2,front,rwd,wagon,4.0,std,gas,Very safe,93.0
850,2021-09-26 21:55:44,Car170,7314.0,velox,Japan,37,32,4976.0,76.0,8.98,3.07,3.09,2bbl,108,4,ohc,2225,55.3,64.0,163.2,96.2,front,fwd,sedan,4.0,std,gas,Moderate risk,
717,2019-01-17 09:05:31,Car577,14496.0,zenith,France,28,17,5079.0,111.0,8.75,3.46,3.66,mpfi,162,4,ohc,3290,55.3,69.3,192.2,106.8,front,rwd,wagon,4.0,std,gas,Safe,122.0
264,2023-09-09 00:45:46,Car706,17576.0,velox,Japan,25,22,4915.0,103.0,8.65,3.36,3.27,mpfi,128,6,ohc,2380,56.0,66.4,177.4,98.0,front,rwd,sedan,4.0,std,gas,Safe,
75,2019-08-01 03:45:13,Car624,33510.0,aegis,Germany,23,18,4950.0,159.0,8.75,3.42,3.28,mpfi,190,6,ohc,3475,55.1,68.4,179.2,109.6,front,rwd,sedan,4.0,std,gas,Moderate risk,127.0
395,2019-04-25 22:40:35,Car872,7307.0,helix,Japan,27,20,4915.0,102.0,8.8,3.44,3.19,mpfi,149,4,ohc,2943,52.6,66.1,181.0,96.9,front,fwd,hatchback,2.0,std,gas,Moderate risk,125.0
2150,2018-12-02 15:03:03,Car904,14159.0,nimbus,Sweden,29,19,5485.0,154.0,9.25,3.37,3.28,mpfi,151,4,ohc,2976,55.8,68.7,189.7,103.9,front,rwd,wagon,4.0,std,gas,Very safe,107.0
2372,2020-09-11 13:13:04,Car733,15644.0,aegis,Germany,26,17,4950.0,156.0,8.47,3.36,3.59,mpfi,180,6,ohc,3203,55.8,68.8,186.9,104.6,front,rwd,sedan,4.0,turbo,gas,Safe,101.0
396,2022-02-01 10:52:49,Car847,5698.0,raven,Japan,37,28,5601.0,94.0,8.98,3.42,3.48,2bbl,117,4,ohc,2205,53.4,65.4,175.8,97.8,front,fwd,sedan,4.0,std,gas,Safe,102.0
1365,2021-02-16 18:54:21,Car182,15919.0,zenith,France,27,20,4789.0,114.0,7.99,3.05,3.66,mpfi,122,4,ohc,2387,55.8,65.7,182.6,102.1,front,rwd,sedan,4.0,turbo,gas,Safe,149.0
2110,2022-07-21 04:01:30,Car178,18375.0,nimbus,Sweden,26,19,5136.0,118.0,8.52,3.25,3.72,mpfi,127,4,ohc,3311,55.9,66.1,192.0,110.0,front,rwd,sedan,4.0,std,gas,Safe,116.0
595,2022-05-29 22:36:50,Car308,14894.0,zenith,France,31,24,4800.0,111.0,8.74,3.48,3.5,idi,145,4,ohc,3106,56.1,68.9,187.1,103.8,front,rwd,wagon,4.0,turbo,gas,Safe,
1296,2019-09-13 10:19:48,Car237,8302.0,vertex,Germany,28,27,,78.0,9.03,3.5,3.12,mpfi,140,4,ohc,2519,53.4,66.3,181.6,96.5,front,fwd,sedan,2.0,std,gas,Moderate risk,103.0
1821,2021-03-01 14:31:39,Car564,16394.0,helix,Japan,24,20,5154.0,104.0,9.34,2.77,3.56,4bbl,97,4,rotor,2259,50.9,64.3,173.0,97.2,front,rwd,hatchback,2.0,std,gas,Extreme risk,146.0
872,2018-10-14 02:41:56,Car336,19070.0,phoenix drive,Italy,24,17,5626.0,157.0,9.08,3.02,3.57,mpfi,103,2,rotor,2972,50.0,65.6,169.7,97.2,front,rwd,hatchback,2.0,std,gas,Extreme risk,165.0
1548,2022-05-17 22:25:34,Car869,14722.0,nexuS,Japan,32,20,5821.0,111.0,9.07,3.45,3.15,mpfi,112,4,ohc,2362,55.3,65.6,175.4,98.7,front,fwd,sedan,2.0,std,gas,Safe,88.0
36,2021-10-02 10:14:54,Car384,9162.0,helios,Japan,34,30,5167.0,84.0,8.91,3.34,3.48,2bbl,121,4,ohc,2250,51.4,65.7,172.3,95.9,front,rwd,hatchback,2.0,std,gas,High risk,122.0
2134,2020-06-24 19:12:38,Car693,8396.0,nexus,Japan,37,33,5559.0,69.0,9.34,3.29,2.96,1bbl,98,4,ohc,2073,51.9,64.0,155.6,94.3,front,fwd,hatchback,2.0,std,gas,Moderate risk,107.0
2157,2019-01-12 07:32:55,Car205,5884.0,prisM,United States,47,46,5415.0,61.0,9.76,3.18,2.92,2bbl,89,4,ohc,1731,51.2,64.0,152.2,93.8,front,fwd,hatchback,2.0,std,gas,Moderate risk,
1571,2022-03-02 04:35:30,Car984,17514.0,zenith,France,24,16,5178.0,114.0,8.46,3.15,3.62,mpfi,109,4,l,3243,58.0,68.3,196.0,111.0,front,rwd,sedan,4.0,std,gas,Safe,
1122,2022-05-05 23:18:11,Car184,32186.0,velox,Japan,29,18,5417.0,164.0,8.98,3.32,3.62,mpfi,161,6,dohc,3028,51.3,68.6,181.3,98.8,front,rwd,sedan,2.0,std,gas,Moderate risk,
1892,2021-03-28 20:15:56,Car235,21573.0,raven,Japan,21,15,5537.0,170.0,9.53,3.21,3.59,mpfi,155,6,ohcv,3259,48.8,69.4,173.1,95.6,front,rwd,hatchback,2.0,std,gas,Extreme risk,
412,2019-01-03 10:28:54,Car783,10745.0,vortex,Germany,32,19,5159.0,147.0,9.01,,3.3,mpfi,163,6,ohc,2391,51.1,68.7,171.3,96.4,front,rwd,hatchback,2.0,std,gas,Moderate risk,169.0
1649,2022-10-16 14:41:46,Car572,8084.0,helios,Japan,32,22,5009.0,75.0,8.9,3.03,3.64,2bbl,138,4,ohcf,2144,52.8,65.8,173.3,99.0,front,fwd,sedan,4.0,std,gas,Safe,
616,2020-07-25 16:00:50,Car432,40100.0,aegis,Germany,21,17,4702.0,186.0,8.12,3.58,3.59,mpfi,185,6,ohc,3736,56.1,70.2,196.0,113.0,front,rwd,sedan,4.0,std,gas,Safe,118.0
114,2023-04-22 10:54:52,Car977,9071.0,raven,Japan,35,29,5515.0,76.0,9.2,3.3,3.23,2bbl,109,4,ohc,2378,56.0,64.2,165.9,96.4,front,fwd,sedan,4.0,std,gas,Safe,86.0
417,2023-10-24 18:08:28,Car765,16111.0,orion,Germany,21,18,5464.0,138.0,8.4,3.45,3.12,mpfi,121,6,ohc,3088,51.3,67.1,190.2,101.9,front,fwd,hatchback,2.0,std,gas,Moderate risk,156.0
1625,2021-12-13 14:18:29,Car400,22691.0,aegis,Germany,29,20,5455.0,117.0,8.15,3.34,3.51,mpfi,158,4,ohc,2385,55.9,67.5,174.8,106.8,front,rwd,sedan,4.0,std,gas,Safe,
2488,2022-11-02 16:22:12,Car133,8629.0,nexus,Japan,28,23,5477.0,106.0,8.81,3.51,3.2,mpfi,104,4,ohc,2195,50.2,64.9,158.9,95.2,front,fwd,hatchback,2.0,std,gas,Extreme risk,134.0
89,2022-10-19 03:48:02,Car319,8362.0,raven,Japan,40,29,5233.0,72.0,8.99,3.13,3.12,2bbl,103,4,ohc,2131,51.7,63.9,160.7,94.2,front,fwd,sedan,2.0,std,gas,Moderate risk,174.0
2082,2021-03-08 02:25:59,Car433,8151.0,velox,Japan,28,26,5174.0,107.0,9.02,3.3,3.58,mpfi,144,4,ohc,2390,51.7,66.0,172.2,99.0,front,rwd,sedan,2.0,std,gas,High risk,171.0
1630,2018-02-24 10:05:23,Car166,8062.0,velox,Japan,29,28,5140.0,78.0,8.57,3.4,3.23,mpfi,119,4,ohc,2348,54.4,65.7,174.1,96.2,front,fwd,sedan,4.0,std,gas,High risk,89.0
11,2022-08-04 18:43:13,Car822,13683.0,pulse,Sweden,30,26,4987.0,84.0,9.32,3.26,3.63,mpfi,115,4,ohc,3012,56.1,66.5,175.1,98.3,front,fwd,sedan,4.0,std,gas,High risk,89.0
1066,2022-03-01 17:01:21,Car210,17266.0,raven,Japan,25,18,5207.0,153.0,8.54,3.4,3.57,mpfi,184,6,ohcv,3201,56.2,69.1,182.3,100.6,front,rwd,sedan,4.0,std,gas,Safe,160.0
1191,2023-10-22 16:05:15,Car425,17272.0,raven,Japan,26,19,5310.0,151.0,7.98,3.47,3.37,mpfi,181,4,ohc,3091,50.7,66.0,172.8,97.4,front,rwd,hatchback,2.0,std,gas,Extreme risk,
1440,2020-08-31 17:56:24,Car865,20203.0,vortex,Germany,27,27,5482.0,167.0,9.51,2.93,3.71,mpfi,170,6,ohc,2967,50.2,71.1,167.1,97.0,front,rwd,convertible,2.0,std,gas,Extreme risk,122.0
2374,2019-10-08 18:12:41,Car568,9693.0,helix,Japan,33,25,4832.0,89.0,9.0,3.41,3.27,2bbl,107,4,ohc,2716,54.7,64.3,174.4,95.3,front,fwd,sedan,4.0,std,gas,Safe,122.0
1568,2020-02-14 05:23:21,Car671,32217.0,raven,Japan,22,18,5207.0,164.0,8.49,3.42,3.24,mpfi,208,6,ohcv,3394,52.9,67.3,190.1,109.5,front,fwd,sedan,2.0,std,gas,Safe,127.0
